Year,Month,Day,Hour,Minute,EMASignal,isPivot,CHOCH_pattern_detected,fibonacci_signal,LBD_detected,LBH_detected,SR_signal,isBreakOut,candlestick_signal,Trend,signal1,buy_signal,sell_signal,BB_signal,fractal_high,fractal_low,fractals_high,fractals_low,buy_signal1,Fractal_signal,sell_signal1,VSignal,PriceSignal,TotSignal,SLSignal,grid_signal,ordersignal,SLSignal_heiken,long_signal,martiangle_signal,Candle_direction,master_signal
2024,9,27,23,24,1,0,0,0,1,1,0,1,2,0,0,0,0,0,1,1,1,1,0,2,1,0,0,0,1,0,1,1,1,1,0,1
2024,9,27,23,25,1,0,2,1,1,1,0,1,2,0,2,0,0,0,1,1,1,1,0,2,1,0,0,0,1,0,1,1,1,1,1,0
2024,9,27,23,26,1,0,0,1,1,1,2,1,1,1,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,0,0,0
2024,9,27,23,27,1,2,1,0,1,1,2,1,0,2,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,1,0,1
2024,9,27,23,28,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,0,0,1,0
2024,9,27,23,29,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,2,1,1,1,1,1,0,1,1,1,0,0,1
2024,9,27,23,30,1,0,0,0,1,1,0,1,2,1,2,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,0,0,1,0
2024,9,27,23,31,1,0,0,0,1,1,2,1,2,1,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0
2024,9,27,23,32,1,0,1,0,1,1,2,1,2,0,0,0,0,0,1,1,1,1,0,2,1,0,0,0,1,0,1,1,0,1,0,1
2024,9,27,23,33,1,0,0,0,1,1,2,1,2,0,2,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,0,1,1,0
2024,9,27,23,34,1,1,0,0,0,1,2,1,1,2,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,0,1,0,1
2024,9,27,23,35,1,0,0,0,0,1,2,1,0,1,0,1,0,1,1,1,1,1,0,2,1,1,0,0,1,0,1,1,0,0,1,0
2024,9,27,23,36,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,0,0,0,0
2024,9,27,23,37,1,0,0,0,0,1,2,1,0,1,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,0,0,0
2024,9,27,23,38,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,1,1,1,0,2,1,0,0,0,1,0,1,1,1,0,0,0
2024,9,27,23,39,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,1,0,1
2024,9,27,23,40,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,0,1,0
2024,9,27,23,41,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,2,1,1,0,0,1,0,1,1,1,0,0,0
