Datetime,Open,High,Low,Close,Volume,Adj Close,Prediction,pointpos,Prediction_plot
2024-09-24 03:24:00+00:00,146.49,146.67,146.48,146.56,327851,761,1,146.48049999999998,1
2024-09-24 03:25:00+00:00,146.56,146.61,146.5,146.56,99511,504,0,146.5005,1
2024-09-24 03:26:00+00:00,146.55,146.55,146.29,146.3,116824,624,0,146.29049999999998,1
2024-09-24 03:27:00+00:00,146.3,146.32,146.21,146.25,171882,440,0,146.2105,1
2024-09-24 03:28:00+00:00,146.25,146.25,146.14,146.15,176733,447,0,146.14049999999997,1
2024-09-24 03:29:00+00:00,146.15,146.2,146.01,146.05,753613,823,1,146.01049999999998,1
2024-09-24 03:30:00+00:00,146.04,146.18,146.04,146.15,234493,533,0,146.04049999999998,1
2024-09-24 03:31:00+00:00,146.15,146.21,146.03,146.04,174695,886,0,146.0305,1
2024-09-24 03:32:00+00:00,146.03,146.16,146.03,146.03,340271,782,1,146.0305,1
2024-09-24 03:33:00+00:00,146.03,146.18,146.02,146.13,108493,534,0,146.0205,1
2024-09-24 03:34:00+00:00,146.13,146.2,146.06,146.09,365368,536,1,146.0605,1
2024-09-24 03:35:00+00:00,146.09,146.34,146.09,146.3,208522,523,0,146.0905,1
2024-09-24 03:36:00+00:00,146.29,146.31,146.23,146.28,67759,284,0,146.23049999999998,1
2024-09-24 03:37:00+00:00,146.28,146.28,146.08,146.11,154679,493,0,146.0805,1
2024-09-24 03:38:00+00:00,146.11,146.19,145.9,145.91,380850,1000,0,145.9005,1
2024-09-24 03:39:00+00:00,145.91,145.98,145.84,145.84,266414,673,4,145.8405,1
2024-09-24 03:40:00+00:00,145.83,145.93,145.8,145.93,265068,689,3,145.8005,1
2024-09-24 03:41:00+00:00,145.94,146.16,145.91,146.13,243857,826,2,145.91049999999998,1
2024-09-24 03:42:00+00:00,146.14,146.15,146.08,146.14,154213,557,1,146.0805,1
2024-09-24 03:43:00+00:00,146.14,146.29,146.08,146.24,383527,832,0,146.0805,1
2024-09-24 03:44:00+00:00,146.23,146.23,146.19,146.2,52349,350,5,146.1905,1
2024-09-24 03:45:00+00:00,146.19,146.31,146.16,146.27,113516,486,4,146.16049999999998,1
2024-09-24 03:46:00+00:00,146.26,146.34,146.22,146.34,46548,300,3,146.2205,1
2024-09-24 03:47:00+00:00,146.33,146.41,146.32,146.36,130927,473,1,146.32049999999998,1
2024-09-24 03:48:00+00:00,146.36,146.5,146.32,146.5,312094,715,1,146.32049999999998,1
2024-09-24 03:49:00+00:00,146.5,146.65,146.45,146.64,299507,1011,1,146.45049999999998,1
2024-09-24 03:50:00+00:00,146.64,146.7,146.55,146.68,324223,1136,0,146.5505,1
2024-09-24 03:51:00+00:00,146.68,146.73,146.42,146.44,498357,926,2,146.42049999999998,1
2024-09-24 03:52:00+00:00,146.43,146.54,146.43,146.46,97728,457,1,146.4305,1
2024-09-24 03:53:00+00:00,146.46,146.56,146.44,146.54,112425,465,0,146.4405,1
2024-09-24 03:54:00+00:00,146.54,146.57,146.43,146.46,105344,411,1,146.4305,1
2024-09-24 03:55:00+00:00,146.47,146.66,146.46,146.62,95464,559,1,146.4605,1
2024-09-24 03:56:00+00:00,146.62,146.63,146.47,146.47,189485,280,0,146.4705,1
2024-09-24 03:57:00+00:00,146.47,146.48,146.33,146.33,185961,365,1,146.3305,1
2024-09-24 03:58:00+00:00,146.33,146.37,146.23,146.29,511007,436,2,146.23049999999998,1
2024-09-24 03:59:00+00:00,146.3,146.67,146.3,146.63,480581,1049,1,146.3005,1
2024-09-24 04:00:00+00:00,146.64,146.91,146.64,146.91,939354,1413,0,146.64049999999997,1
2024-09-24 04:01:00+00:00,146.9,146.91,146.53,146.6,516716,1042,0,146.5305,1
2024-09-24 04:02:00+00:00,146.59,146.6,146.49,146.53,147188,481,0,146.4905,1
2024-09-24 04:03:00+00:00,146.52,146.55,146.49,146.5,73102,331,0,146.4905,1
2024-09-24 04:04:00+00:00,146.49,146.51,146.36,146.4,413533,778,1,146.3605,1
2024-09-24 04:05:00+00:00,146.39,146.59,146.37,146.59,187214,549,0,146.3705,1
2024-09-24 04:06:00+00:00,146.58,146.58,146.45,146.56,279662,559,0,146.45049999999998,1
2024-09-24 04:07:00+00:00,146.56,146.63,146.49,146.49,259719,657,0,146.4905,1
2024-09-24 04:08:00+00:00,146.49,146.53,146.32,146.36,304477,673,4,146.32049999999998,1
2024-09-24 04:09:00+00:00,146.37,146.51,146.37,146.45,227423,477,3,146.3705,1
2024-09-24 04:10:00+00:00,146.46,146.64,146.45,146.61,295052,1005,1,146.45049999999998,1
2024-09-24 04:11:00+00:00,146.6,146.63,146.52,146.63,143902,550,1,146.5205,1
2024-09-24 04:12:00+00:00,146.63,146.77,146.63,146.67,240288,515,0,146.63049999999998,1
2024-09-24 04:13:00+00:00,146.66,146.7,146.53,146.54,106186,477,1,146.5305,1
2024-09-24 04:14:00+00:00,146.53,146.63,146.5,146.59,306196,441,0,146.5005,1
2024-09-24 04:15:00+00:00,146.59,146.59,146.45,146.51,185212,619,0,146.45049999999998,1
2024-09-24 04:16:00+00:00,146.52,146.55,146.36,146.37,212749,615,0,146.3605,1
2024-09-24 04:17:00+00:00,146.37,146.37,146.16,146.18,163345,834,1,146.16049999999998,1
2024-09-24 04:18:00+00:00,146.17,146.27,146.0,146.24,808843,1119,0,146.0005,1
2024-09-24 04:19:00+00:00,146.24,146.26,146.14,146.17,109428,452,0,146.14049999999997,1
2024-09-24 04:20:00+00:00,146.16,146.18,145.96,146.02,516590,904,3,145.9605,1
2024-09-24 04:21:00+00:00,146.03,146.26,146.03,146.17,175716,760,2,146.0305,1
2024-09-24 04:22:00+00:00,146.18,146.26,146.18,146.24,193214,490,1,146.1805,1
2024-09-24 04:23:00+00:00,146.23,146.44,146.23,146.32,153603,737,0,146.23049999999998,1
2024-09-24 04:24:00+00:00,146.32,146.36,146.18,146.2,269500,529,2,146.1805,1
2024-09-24 04:25:00+00:00,146.19,146.28,146.19,146.24,75066,471,1,146.1905,1
2024-09-24 04:26:00+00:00,146.23,146.35,146.19,146.31,100648,574,0,146.1905,1
2024-09-24 04:27:00+00:00,146.32,146.32,146.22,146.25,72765,429,0,146.2205,1
2024-09-24 04:28:00+00:00,146.25,146.26,146.14,146.14,176540,371,1,146.14049999999997,1
2024-09-24 04:29:00+00:00,146.14,146.35,146.14,146.34,101113,312,0,146.14049999999997,1
2024-09-24 04:30:00+00:00,146.35,146.37,146.09,146.13,291897,819,0,146.0905,1
2024-09-24 04:31:00+00:00,146.13,146.18,146.08,146.1,69833,399,1,146.0805,1
2024-09-24 04:32:00+00:00,146.11,146.35,146.11,146.31,263260,490,0,146.1105,1
2024-09-24 04:33:00+00:00,146.31,146.31,146.18,146.22,289668,627,0,146.1805,1
2024-09-24 04:34:00+00:00,146.22,146.23,146.04,146.04,309646,494,1,146.04049999999998,1
2024-09-24 04:35:00+00:00,146.04,146.09,146.04,146.05,216331,440,0,146.04049999999998,1
2024-09-24 04:36:00+00:00,146.06,146.07,146.02,146.03,101036,224,1,146.0205,1
2024-09-24 04:37:00+00:00,146.02,146.18,146.02,146.17,171625,480,0,146.0205,1
2024-09-24 04:38:00+00:00,146.17,146.17,146.08,146.12,67051,321,5,146.0805,1
2024-09-24 04:39:00+00:00,146.12,146.14,146.07,146.1,134755,461,2,146.07049999999998,1
2024-09-24 04:40:00+00:00,146.11,146.22,146.11,146.21,101008,281,0,146.1105,1
2024-09-24 04:41:00+00:00,146.21,146.23,146.05,146.22,286780,659,0,146.0505,1
2024-09-24 04:42:00+00:00,146.21,146.21,146.05,146.11,212715,653,0,146.0505,1
2024-09-24 04:43:00+00:00,146.11,146.26,146.07,146.09,642697,737,0,146.07049999999998,1
2024-09-24 04:44:00+00:00,146.09,146.11,145.88,145.9,350341,809,3,145.88049999999998,1
2024-09-24 04:45:00+00:00,145.9,145.94,145.86,145.9,362059,653,2,145.8605,1
2024-09-24 04:46:00+00:00,145.91,145.95,145.87,145.94,135295,461,1,145.8705,1
2024-09-24 04:47:00+00:00,145.93,146.06,145.93,146.05,138264,271,1,145.9305,1
2024-09-24 04:48:00+00:00,146.05,146.06,145.9,145.9,534380,541,0,145.9005,1
2024-09-24 04:49:00+00:00,145.9,145.9,145.64,145.69,281866,963,3,145.64049999999997,1
2024-09-24 04:50:00+00:00,145.7,145.82,145.7,145.72,111964,499,2,145.70049999999998,1
2024-09-24 04:51:00+00:00,145.72,145.8,145.7,145.79,193752,334,1,145.70049999999998,1
2024-09-24 04:52:00+00:00,145.79,145.83,145.78,145.82,70596,229,0,145.7805,1
2024-09-24 04:53:00+00:00,145.81,145.82,145.64,145.68,172242,553,0,145.64049999999997,1
2024-09-24 04:54:00+00:00,145.68,145.69,145.35,145.45,895551,1604,2,145.35049999999998,1
2024-09-24 04:55:00+00:00,145.46,145.62,145.44,145.6,232922,389,1,145.4405,1
2024-09-24 04:56:00+00:00,145.6,145.65,145.57,145.65,177828,325,0,145.57049999999998,1
2024-09-24 04:57:00+00:00,145.64,145.67,145.59,145.64,209025,599,0,145.5905,1
2024-09-24 04:58:00+00:00,145.65,145.68,145.52,145.52,121001,472,1,145.5205,1
2024-09-24 04:59:00+00:00,145.52,145.58,145.49,145.53,348035,493,2,145.4905,1
2024-09-24 05:00:00+00:00,145.53,145.74,145.46,145.74,157462,959,1,145.4605,1
2024-09-24 05:01:00+00:00,145.74,145.91,145.71,145.9,450197,865,0,145.7105,1
2024-09-24 05:02:00+00:00,145.9,146.0,145.75,145.75,845590,804,0,145.7505,1
2024-09-24 05:03:00+00:00,145.75,145.75,145.63,145.68,218936,420,1,145.63049999999998,1
2024-09-24 05:04:00+00:00,145.67,145.8,145.65,145.77,249753,354,0,145.6505,1
2024-09-24 05:05:00+00:00,145.77,145.77,145.67,145.76,88039,397,2,145.67049999999998,1
2024-09-24 05:06:00+00:00,145.77,146.19,145.77,146.07,716560,1039,1,145.7705,1
2024-09-24 05:07:00+00:00,146.07,146.23,146.05,146.22,238314,708,1,146.0505,1
2024-09-24 05:08:00+00:00,146.21,146.3,146.1,146.11,444668,891,3,146.10049999999998,1
2024-09-24 05:09:00+00:00,146.11,146.3,146.11,146.3,208297,541,2,146.1105,1
2024-09-24 05:10:00+00:00,146.3,146.49,146.28,146.45,560473,1037,1,146.2805,1
2024-09-24 05:11:00+00:00,146.45,146.52,146.4,146.52,148428,617,0,146.4005,1
2024-09-24 05:12:00+00:00,146.52,146.53,146.44,146.45,309023,405,0,146.4405,1
2024-09-24 05:13:00+00:00,146.44,146.44,146.29,146.32,393990,662,0,146.29049999999998,1
2024-09-24 05:14:00+00:00,146.32,146.41,146.3,146.36,233917,514,0,146.3005,1
2024-09-24 05:15:00+00:00,146.36,146.4,146.27,146.4,111619,775,1,146.2705,1
2024-09-24 05:16:00+00:00,146.41,146.43,146.34,146.41,53372,497,1,146.3405,1
2024-09-24 05:17:00+00:00,146.41,146.47,146.37,146.39,204105,511,0,146.3705,1
2024-09-24 05:18:00+00:00,146.38,146.38,146.11,146.23,322744,844,1,146.1105,1
2024-09-24 05:19:00+00:00,146.24,146.34,146.24,146.32,98465,386,0,146.2405,1
2024-09-24 05:20:00+00:00,146.32,146.34,146.12,146.22,103312,912,1,146.1205,1
2024-09-24 05:21:00+00:00,146.22,146.25,146.04,146.04,213547,774,2,146.04049999999998,1
2024-09-24 05:22:00+00:00,146.05,146.1,146.04,146.09,38452,273,1,146.04049999999998,1
2024-09-24 05:23:00+00:00,146.09,146.17,146.04,146.14,253616,680,0,146.04049999999998,1
2024-09-24 05:24:00+00:00,146.15,146.15,146.07,146.08,69099,405,1,146.07049999999998,1
2024-09-24 05:25:00+00:00,146.08,146.16,146.08,146.11,60498,215,0,146.0805,1
2024-09-24 05:26:00+00:00,146.11,146.15,146.06,146.06,383215,598,1,146.0605,1
2024-09-24 05:27:00+00:00,146.07,146.22,146.07,146.21,153734,361,0,146.07049999999998,1
2024-09-24 05:28:00+00:00,146.21,146.25,146.14,146.15,304302,641,3,146.14049999999997,1
2024-09-24 05:29:00+00:00,146.15,146.32,146.15,146.31,237019,390,2,146.1505,1
2024-09-24 05:30:00+00:00,146.32,146.55,146.32,146.48,532776,1173,1,146.32049999999998,1
2024-09-24 05:31:00+00:00,146.48,146.51,146.43,146.5,69772,342,0,146.4305,1
2024-09-24 05:32:00+00:00,146.51,146.53,146.3,146.3,208003,415,0,146.3005,1
2024-09-24 05:33:00+00:00,146.31,146.34,146.26,146.29,81681,235,1,146.26049999999998,1
2024-09-24 05:34:00+00:00,146.3,146.44,146.28,146.4,193033,482,0,146.2805,1
2024-09-24 05:35:00+00:00,146.4,146.4,146.11,146.15,628867,803,0,146.1105,1
2024-09-24 05:36:00+00:00,146.16,146.19,146.13,146.13,88498,263,0,146.13049999999998,1
2024-09-24 05:37:00+00:00,146.12,146.13,145.99,146.08,366387,656,1,145.9905,1
2024-09-24 05:38:00+00:00,146.07,146.12,145.99,145.99,199239,515,1,145.9905,1
2024-09-24 05:39:00+00:00,146.0,146.05,145.92,146.05,326431,455,0,145.92049999999998,1
2024-09-24 05:40:00+00:00,146.04,146.1,145.87,145.89,235503,639,3,145.8705,1
2024-09-24 05:41:00+00:00,145.9,145.94,145.86,145.94,124343,327,2,145.8605,1
2024-09-24 05:42:00+00:00,145.94,146.08,145.93,146.08,119646,508,1,145.9305,1
2024-09-24 05:43:00+00:00,146.08,146.14,146.03,146.14,215734,307,0,146.0305,1
2024-09-24 05:44:00+00:00,146.13,146.13,145.88,145.92,462371,638,3,145.88049999999998,1
2024-09-24 05:45:00+00:00,145.92,146.04,145.9,146.02,329854,495,2,145.9005,1
2024-09-24 05:46:00+00:00,146.03,146.2,146.03,146.18,313106,582,1,146.0305,1
2024-09-24 05:47:00+00:00,146.18,146.25,146.18,146.23,47745,302,0,146.1805,1
2024-09-24 05:48:00+00:00,146.23,146.26,146.13,146.13,71429,374,5,146.13049999999998,1
2024-09-24 05:49:00+00:00,146.13,146.24,146.11,146.24,66641,412,4,146.1105,1
2024-09-24 05:50:00+00:00,146.24,146.34,146.24,146.24,209517,478,1,146.2405,1
2024-09-24 05:51:00+00:00,146.23,146.34,146.23,146.28,197022,328,2,146.23049999999998,1
2024-09-24 05:52:00+00:00,146.28,146.32,146.28,146.32,31536,87,1,146.2805,1
2024-09-24 05:53:00+00:00,146.32,146.41,146.32,146.39,136123,364,1,146.32049999999998,1
2024-09-24 05:54:00+00:00,146.39,146.49,146.38,146.49,119829,649,1,146.38049999999998,1
2024-09-24 05:55:00+00:00,146.5,146.5,146.46,146.47,67054,215,0,146.4605,1
2024-09-24 05:56:00+00:00,146.48,146.48,146.23,146.29,452548,719,0,146.23049999999998,1
2024-09-24 05:57:00+00:00,146.3,146.34,146.16,146.17,126886,587,4,146.16049999999998,1
2024-09-24 05:58:00+00:00,146.17,146.25,146.16,146.22,308708,637,3,146.16049999999998,1
2024-09-24 05:59:00+00:00,146.23,146.26,146.22,146.24,120336,253,1,146.2205,1
2024-09-24 06:00:00+00:00,146.23,146.29,146.19,146.29,102602,625,1,146.1905,1
2024-09-24 06:01:00+00:00,146.28,146.46,146.28,146.42,494546,667,0,146.2805,1
